id,latitude,longitude,property_type,room_type,bedrooms,availability_90,review_scores_rating,suburb,price,has_kitchen,has_Wifi,has_ACHeat,has_parking,has_selfcheckin,is_shared,num_baths,availability_30,availability days in 60 days,accommodates,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,has_washer
567941,-37.80209,144.98813,Private room in home,Private room,,80,4.54,Collingwood,75,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,20,50,2,4.66,4.7,4.84,4.38,4.44,TRUE
1061196,-37.80087,144.98193,Other,Entire home/apt,2,23,4.91,Fitzroy,328,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,0,4,4.81,4.93,4.92,4.77,4.71,FALSE
571502,-37.80707,144.96678,Private room in home,Private room,,0,4.47,Carlton,80,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,5,0,0,1,4.8,4.6,4.6,4.8,4.67,TRUE
1061439,-37.79784,144.9455,Private room in rental unit,Private room,,6,4.71,North Melbourne,79,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,3,6,1,4.61,4.85,4.89,4.8,4.69,FALSE
592162,-37.81694,144.95263,Entire rental unit,Entire home/apt,1,0,4.51,Melbourne,160,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,4.13,4.77,4.82,4.87,4.67,TRUE
1064493,-37.86723,144.97738,Entire rental unit,Entire home/apt,,0,4.86,St Kilda,99,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,0,2,4.8,4.93,4.95,4.91,4.84,TRUE
603007,-37.83022,144.98682,Private room in rental unit,Private room,,0,4.76,South Yarra,59,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,0,2,4.86,4.95,5,4.81,4.67,TRUE
607674,-37.88388,145.36184,Other,Entire home/apt,7,89,4.06,Sherbrooke,275,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,29,59,2,4.17,4.44,4.44,4.56,3.89,TRUE
1067281,-37.95697,145.0561,Entire home,Entire home/apt,4,67,5,Cheltenham,349,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,7,37,8,4.8,5,5,5,5,TRUE
621155,-37.82101,144.99278,Entire rental unit,Entire home/apt,1,0,5,Richmond,105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,2,5,5,5,5,5,FALSE
1077126,-37.70789,145.10227,Private room in home,Private room,,10,4.55,Greensborough,60,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,1,4.36,4.77,4.8,4.66,4.7,TRUE
628156,-37.84158,144.93794,Other,Private room,,89,4.82,Port Melbourne,79,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,29,59,2,4.93,4.88,4.8,4.88,4.75,FALSE
1077193,-37.81838,144.96262,Entire rental unit,Entire home/apt,2,0,4.81,Melbourne,164,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,0,4,4.71,4.88,5,5,4.65,TRUE
1098759,-37.83978,145.1774,Entire rental unit,Entire home/apt,2,9,4.62,Forest Hill,110,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,5,4.73,4.9,4.85,4.72,4.7,TRUE
628370,-37.84168,144.94397,Entire rental unit,Entire home/apt,2,6,4.78,Port Melbourne,160,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,6,4,4.69,4.9,4.97,4.9,4.79,FALSE
633258,-37.85437,144.99488,Entire rental unit,Entire home/apt,1,0,4.94,Windsor,74,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,4.82,4.82,4.94,4.94,4.88,TRUE
1107707,-37.97205,145.04811,Entire home,Entire home/apt,4,90,4.83,Beaumaris,339,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,30,60,8,4.67,5,4.67,4.5,4.17,TRUE
1119442,-37.80313,144.98553,Entire rental unit,Entire home/apt,1,71,4.95,Collingwood,200,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,15,45,2,4.91,4.97,4.94,5,4.81,FALSE
639260,-37.80055,144.9765,Entire rental unit,Entire home/apt,2,55,4.46,Fitzroy,182,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,11,26,4,4.41,4.7,4.81,4.94,4.47,FALSE
1127751,-37.86624,144.98286,Entire home,Entire home/apt,1,70,4.92,St Kilda,114,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,10,40,2,4.97,4.94,4.98,4.73,4.83,FALSE
641180,-37.77542,144.96894,Other,Entire home/apt,1,13,4.88,Brunswick,110,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,7,2,4.71,4.97,4.97,4.87,4.9,TRUE
656235,-37.89329,145.08205,Entire rental unit,Entire home/apt,2,87,5,Hughesdale,142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,27,57,2,4.97,5,4.97,5,4.85,TRUE
1137049,-37.85662,144.98615,Entire home,Entire home/apt,3,0,4.84,St Kilda,421,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,0,0,6,4.91,4.86,4.95,4.84,4.85,TRUE
1145231,-37.78302,145.00763,Entire home,Entire home/apt,3,0,5,Northcote,90,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,0,6,4.71,5,5,5,5,TRUE
668738,-37.85947,144.98093,Entire rental unit,Entire home/apt,1,0,4.85,St Kilda,120,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,0,2,4.77,4.77,5,4.92,4.85,TRUE
671981,-37.81507,144.88895,Other,Shared room,,90,,Yarraville,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,30,60,1,,,,,,FALSE
1156949,-37.90245,145.04185,Private room in home,Private room,,0,4.88,Ormond,70,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,4.91,5,4.97,4.81,4.94,TRUE
1412320,-37.63358,145.51155,Other,Entire home/apt,1,9,4.99,Healesville,252,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,5,5,2,4.97,4.99,5,4.95,4.88,FALSE
1160839,-37.64839,145.53486,Other,Entire home/apt,1,74,4.98,Healesville,201,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,23,49,2,5,5,4.98,4.91,4.92,FALSE
1175222,-37.80114,144.96496,Entire rental unit,Entire home/apt,1,0,4.25,Carlton,105,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,4.38,4.38,4.38,4.5,4.38,TRUE
1412818,-37.63367,145.51249,Other,Entire home/apt,2,11,4.92,Healesville,276,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,7,7,4,4.94,4.97,4.97,4.97,4.81,FALSE
1414187,-37.63318,145.51237,Other,Entire home/apt,3,9,4.88,Healesville,300,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,5,5,6,4.92,4.97,4.95,4.91,4.73,FALSE
1181117,-37.87753,144.99487,Entire home,Entire home/apt,4,88,,Ripponlea,350,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,28,58,8,,,,,,TRUE
1192689,-37.86433,144.97788,Entire home,Entire home/apt,4,71,4.94,St Kilda,386,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,11,41,8,4.83,4.98,4.99,4.95,4.79,FALSE
1417716,-37.87468,144.98824,Entire rental unit,Entire home/apt,1,77,4.33,Elwood,93,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,23,50,2,3.95,4.79,4.9,4.8,4.4,FALSE
1201338,-37.83392,144.95889,Entire home,Entire home/apt,4,48,4.92,South Melbourne,580,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,13,26,8,4.91,4.97,4.95,4.97,4.85,FALSE
1434853,-37.81026,144.96863,Entire rental unit,Entire home/apt,2,0,5,Melbourne,180,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,0,3,4.8,5,4.6,5,4.8,TRUE
1210073,-37.78358,144.99885,Entire rental unit,Entire home/apt,1,85,4.33,Northcote,110,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,25,55,2,3,5,5,5,5,TRUE
1233439,-37.84707,144.98576,Entire home,Entire home/apt,3,77,4.58,Prahran,633,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,18,48,7,4.39,4.83,4.79,4.84,4.26,FALSE
1234561,-37.85844,144.98894,Private room in home,Private room,,0,4.77,St Kilda,39,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,0,1,4.5,4.95,4.91,4.95,4.82,FALSE
1237261,-37.83363,144.99019,Entire rental unit,Entire home/apt,1,10,4.79,South Yarra,110,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,10,10,2,4.83,4.96,4.96,4.88,4.81,FALSE
1483791,-37.86515,144.99455,Entire rental unit,Entire home/apt,2,90,4.84,Balaclava,380,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,30,60,4,4.61,4.97,5,4.89,4.74,FALSE
1244671,-37.80542,144.96642,Entire rental unit,Entire home/apt,2,0,4.49,Carlton,263,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,4,4.52,4.69,4.83,4.79,4.26,FALSE
1485511,-37.84125316,144.9996752,Private room in home,Private room,,90,4,South Yarra,200,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,30,60,1,4,4,4,4,4,TRUE
1253219,-37.80691,144.89897,Entire home,Entire home/apt,2,12,5,Seddon,90,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,8,4,5,5,5,5,5,TRUE
1494540,-37.81107,144.97152,Entire rental unit,Entire home/apt,1,0,4.72,Melbourne,207,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,0,2,4.79,4.93,4.88,4.96,4.77,TRUE
1497122,-37.81806,144.95931,Entire rental unit,Entire home/apt,1,35,4.52,Melbourne,120,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,5,18,2,4.2,4.87,4.88,4.95,4.72,FALSE
1260741,-37.89702,145.00617,Entire home,Entire home/apt,2,69,4.84,Gardenvale,220,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,26,54,4,4.94,5,4.97,4.97,4.78,FALSE
1500214,-37.8418139,144.9408596,Private room in rental unit,Private room,,88,5,Port Melbourne,267,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,28,58,1,5,5,5,5,5,TRUE
1266244,-37.8265751,144.9562639,Entire rental unit,Entire home/apt,2,46,4.75,Southbank,206,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,20,4,4.6,4.35,4.8,4.95,4.45,FALSE
1500598,-37.8369,144.99293,Entire condo,Entire home/apt,2,80,4.77,South Yarra,166,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,24,54,4,4.79,4.84,4.91,4.96,4.74,TRUE
1516337,-37.83509,145.31499,Private room in home,Private room,,90,,Kilsyth South,99,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,30,60,4,,,,,,TRUE
1271310,-37.85876,144.98599,Entire rental unit,Entire home/apt,1,0,4.82,St Kilda,100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,4.64,4.95,4.86,4.95,5,TRUE
1522751,-37.85978,145.02279,Private room in home,Private room,,90,4.53,Armadale,80,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,30,60,1,4.21,4.79,4.79,4.68,4.58,TRUE
1273635,-37.78438,145.16477,Other,Private room,,54,5,Doncaster East,106,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,29,54,2,5,5,5,5,5,TRUE
1522907,-37.85981,145.02254,Private room in home,Private room,,89,4.52,Armadale,80,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,29,59,1,4.41,4.5,4.82,4.82,4.64,TRUE
1540666,-37.865,144.99979,Private room in home,Private room,,20,4.91,St Kilda East,75,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,5,2,4.91,4.99,4.98,4.85,4.86,FALSE
1273768,-37.80759,144.97821,Entire rental unit,Entire home/apt,1,46,4.59,Fitzroy,86,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,16,25,2,4.69,4.93,4.84,4.95,4.67,FALSE
1557274,-37.83317,144.98886,Entire rental unit,Entire home/apt,1,0,4.67,South Yarra,115,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,0,2,4.39,4.89,4.89,4.94,4.72,TRUE
1557846,-37.86602,144.98287,Entire home,Entire home/apt,3,2,4.96,St Kilda,250,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,1,5,4.8,4.96,5,4.76,4.84,TRUE
1285174,-37.88091,145.51647,Other,Entire home/apt,2,77,4.54,Macclesfield,245,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,23,47,10,4.69,4.8,4.8,4.8,4.69,FALSE
1568136,-37.83705,144.99272,Entire rental unit,Entire home/apt,2,0,4.88,South Yarra,169,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,0,4,4.84,4.88,4.96,4.96,4.85,TRUE
1289142,-37.87972641,145.5159607,Other,Entire home/apt,1,87,4.29,Macclesfield,200,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,27,57,2,4.36,4.57,4.79,4.86,4.29,FALSE
1289241,-37.76158,144.97089,Entire home,Entire home/apt,2,56,4.76,Brunswick,159,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,8,35,4,4.79,4.92,4.9,4.76,4.71,TRUE
1584356,-37.83643,145.05203,Other,Private room,,49,5,Hawthorn East,150,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,25,49,2,4.99,5,5,4.93,4.97,TRUE
1602671,-37.8145,144.95664,Other,Shared room,,11,4.74,Melbourne,51,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,0,11,1,4.47,4.88,4.96,4.9,4.7,TRUE
1305838,-37.83153,144.96763,Entire rental unit,Entire home/apt,2,85,4.83,Southbank,190,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,25,55,4,4.66,4.93,4.98,4.93,4.83,TRUE
1610201,-37.78715,144.94111,Entire home,Entire home/apt,3,0,4.87,Parkville,263,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,0,0,6,4.91,4.93,4.89,4.82,4.85,TRUE
1320949,-37.79897,144.87909,Private room in rental unit,Private room,,0,4.8,West Footscray,45,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,1,4.72,4.92,4.88,4.52,4.6,TRUE
1626393,-37.88617,144.98343,Entire home,Entire home/apt,2,0,5,Elwood,695,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3,0,0,4,5,5,5,5,5,TRUE
1321215,-37.90741,145.34919,Other,Entire home/apt,1,53,5,Belgrave,220,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,7,26,2,4.96,5,5,5,4.85,TRUE
1321535,-37.88935,145.00411,Private room in home,Private room,,90,5,Elsternwick,81,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,30,60,2,5,5,5,4.88,5,TRUE
1637733,-37.85835,145.26078,Other,Entire home/apt,2,44,4.95,Bayswater,209,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,27,44,4,4.97,4.99,4.99,4.86,4.89,FALSE
1684869,-37.813,144.9612,Other,Entire home/apt,,76,4.87,Melbourne,173,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,18,46,2,4.86,4.93,4.91,4.97,4.77,FALSE
1328207,-37.77088,144.97016,Entire condo,Entire home/apt,1,51,4.77,Brunswick,120,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,3,21,2,4.67,4.93,4.95,4.81,4.82,FALSE
1333069,-37.83931,145.17783,Private room in home,Private room,,90,4.85,Forest Hill,59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,30,60,1,4.85,4.94,4.87,4.87,4.77,TRUE
1688748,-37.84166,144.9977,Entire rental unit,Entire home/apt,1,78,4.81,South Yarra,169,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,18,48,2,4.9,4.85,4.84,4.91,4.74,FALSE
1349937,-37.83699,144.99735,Entire rental unit,Entire home/apt,2,0,4.42,South Yarra,161,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,0,6,3.94,4.62,4.77,4.88,4.62,TRUE
1697412,-37.80667,144.9671,Entire rental unit,Entire home/apt,,77,4.61,Carlton,117,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,17,47,2,4.63,4.89,4.93,4.92,4.73,FALSE
1352955,-37.80705,144.96916,Entire rental unit,Entire home/apt,1,19,4.81,Carlton,93,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,6,2,4.88,4.94,4.81,5,4.63,FALSE
1701914,-37.85124,144.9805,Private room in rental unit,Private room,,0,,Melbourne,79,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,0,2,,,,,,TRUE
1704240,-37.84599,144.99223,Private room in home,Private room,,0,,South Yarra,70,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,3,,,,,,TRUE
1357290,-37.86535,144.99658,Other,Entire home/apt,2,7,4.72,Balaclava,500,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,7,7,5,4.68,4.83,4.82,4.69,4.61,TRUE
1711594,-37.86686,144.97842,Entire rental unit,Entire home/apt,1,85,4.76,St Kilda,130,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,25,55,2,4.76,4.88,4.9,4.85,4.67,TRUE
1715090,-37.82439,144.99129,Other,Entire home/apt,2,77,4.93,Richmond,461,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,17,47,2,4.87,4.96,4.97,4.98,4.8,TRUE
1360263,-37.91997,145.33043,Other,Entire home/apt,1,83,4.81,Upwey,220,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,26,53,2,4.73,4.91,4.89,4.88,4.76,TRUE
1722074,-37.83706,144.9966,Entire rental unit,Entire home/apt,2,0,4.37,South Yarra,137,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,0,0,6,4.16,4.5,4.55,4.86,4.34,TRUE
1361245,-37.85548,145.04394,Private room in rental unit,Private room,,0,,Glen Iris,40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,,,,,,TRUE
1361329,-37.83958,144.99365,Entire rental unit,Entire home/apt,2,0,4.09,South Yarra,146,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,0,0,8,3.8,4.31,4.24,4.8,4.32,TRUE
1725821,-37.74898,144.96312,Entire home,Entire home/apt,7,18,4.76,Coburg,701,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,5,2,4,16,4.82,4.91,4.85,4.65,4.63,TRUE
1405749,-37.84972,144.9798,Entire rental unit,Entire home/apt,1,11,4.88,Melbourne,120,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,2,2,4.85,4.9,4.99,4.8,4.82,TRUE
1732959,-37.77628,144.96776,Entire rental unit,Entire home/apt,2,20,4.91,Brunswick,249,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,2,2,4,4.98,4.96,4.96,4.92,4.79,TRUE
2063596,-37.7956,144.94303,Private room in home,Private room,,0,,North Melbourne,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,2,,,,,,FALSE
1738446,-37.88348,145.15178,Private room in home,Private room,,24,5,Glen Waverley,59,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,23,24,2,4.8,5,5,5,5,TRUE
2079865,-37.82514,144.96295,Entire rental unit,Entire home/apt,1,61,4.88,Southbank,173,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,17,47,4,4.9,4.96,4.97,4.82,4.83,TRUE
1739234,-37.80818,144.96429,Entire rental unit,Entire home/apt,1,10,4.7,Melbourne,110,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,3,4,2,4.54,4.83,4.92,4.89,4.77,FALSE
2079904,-37.81657,144.95325,Entire rental unit,Entire home/apt,1,90,4.84,Melbourne,177,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,30,60,4,4.91,4.89,4.93,4.86,4.72,FALSE
2080097,-37.86114,145.00091,Entire rental unit,Entire home/apt,3,0,,St Kilda East,152,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,0,0,6,,,,,,TRUE
1742469,-37.89613,145.01357,Private room in home,Private room,,77,4.93,Caulfield South,81,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,18,47,1,4.93,4.98,4.93,4.81,4.88,FALSE
1742539,-37.92178,145.03597,Other,Entire home/apt,1,79,4.88,Bentleigh,92,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,23,49,4,4.91,4.94,4.94,4.78,4.91,TRUE
2084207,-37.80462,144.98324,Entire rental unit,Entire home/apt,1,0,4.9,Fitzroy,253,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,0,2,4.6,4.78,4.9,5,4.56,TRUE
1742705,-37.83888,144.99477,Entire rental unit,Entire home/apt,1,57,4.86,South Yarra,120,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,25,30,2,4.81,4.92,4.98,4.95,4.8,TRUE
2084419,-37.88115,144.98964,Entire rental unit,Entire home/apt,2,42,4.44,Elwood,95,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,15,4,4.2,4.8,4.64,4.74,4.4,TRUE
2084937,-37.86373,144.97799,Entire home,Entire home/apt,2,90,4.8,St Kilda,400,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,30,60,4,5,5,5,5,4.8,TRUE
1747852,-37.80808,144.96617,Entire rental unit,Entire home/apt,2,53,4.48,Melbourne,144,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,8,36,8,4.42,4.58,4.67,4.86,4.49,TRUE
1752177,-37.810349,144.971649,Entire condo,Entire home/apt,1,48,4.82,Melbourne,114,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,11,41,2,4.96,4.95,4.98,4.9,4.82,FALSE
2085619,-37.78584,144.9878,Other,Entire home/apt,1,19,5,Fitzroy North,105,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,19,4,5,5,5,5,5,TRUE
1759694,-37.85141,144.98919,Entire home,Entire home/apt,2,0,4.7,Windsor,150,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,0,4,4.4,4.9,4.9,4.7,4.6,TRUE
2093612,-37.8792,145.17285,Private room in home,Private room,,0,,Glen Waverley,75,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,1,,,,,,TRUE
1760639,-37.83656,144.98407,Private room in rental unit,Private room,,41,4.8,South Yarra,78,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,18,36,2,4.79,4.83,4.87,4.83,4.77,FALSE
2099179,-37.85897,144.99837,Entire rental unit,Entire home/apt,1,0,4.96,St Kilda East,68,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,2,4.97,5,5,4.84,4.93,FALSE
1763507,-37.84135,144.98623,Entire home,Entire home/apt,2,0,5,South Yarra,160,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,6,5,5,5,5,0,TRUE
2106830,-37.79619,144.9684,Entire home,Entire home/apt,3,11,4.92,Carlton,418,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,9,11,7,4.88,4.95,4.97,4.96,4.81,FALSE
1766675,-37.86939,144.81845,Entire rental unit,Entire home/apt,2,83,4.59,Altona,165,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,23,53,3,4.47,4.95,4.89,4.63,4.63,FALSE
2109077,-37.75575,145.69741,Other,Entire home/apt,3,51,4.82,Warburton,335,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,15,36,5,4.75,4.88,4.93,4.98,4.71,FALSE
1779098,-37.76653,144.9926,Entire home,Entire home/apt,2,3,4.91,Northcote,195,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,0,4,4.95,4.97,4.98,4.9,4.87,TRUE
1802291,-38.19004,145.20658,Other,Entire home/apt,1,90,4.57,Langwarrin South,300,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,30,60,2,4.76,4.86,4.9,4.81,4.62,FALSE
1803021,-37.8473,144.99358,Entire rental unit,Entire home/apt,3,8,4.79,Prahran,324,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,8,8,8,4.71,4.86,4.92,4.87,4.74,FALSE
1803441,-37.80622,144.96114,Entire rental unit,Entire home/apt,1,38,4.5,Carlton,145,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,5,35,2,4.42,4.71,4.81,4.81,4.55,TRUE
2112034,-37.80745,144.98006,Entire rental unit,Entire home/apt,3,0,4.37,Fitzroy,291,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,6,4.52,4.51,4.74,4.9,4.39,TRUE
2116990,-37.8376,144.95967,Entire home,Entire home/apt,5,58,4.79,South Melbourne,764,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,7,33,9,4.54,4.94,4.92,4.91,4.75,FALSE
1815508,-37.8221,144.99922,Entire rental unit,Entire home/apt,1,61,4.83,Cremorne,146,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,31,2,4.91,4.97,4.96,4.86,4.87,TRUE
1822180,-37.91904,145.33242,Other,Entire home/apt,1,82,4.76,Upwey,200,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,25,52,2,4.64,4.94,4.9,4.84,4.66,FALSE
1822923,-37.81807,145.00073,Entire rental unit,Entire home/apt,1,0,5,Richmond,99,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,5,5,5,5,5,TRUE
2119988,-37.8093,144.95981,Entire rental unit,Entire home/apt,1,24,4.96,Melbourne,144,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,4,4,2,4.93,4.97,5,4.97,4.9,TRUE
1827577,-37.77129,144.96166,Private room in rental unit,Private room,,0,5,Brunswick,60,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,4.75,5,5,5,4.75,TRUE
1832876,-37.81496,144.96699,Entire rental unit,Entire home/apt,1,54,4.9,Melbourne,191,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,8,28,2,4.99,4.97,4.97,4.95,4.85,FALSE
2124756,-37.85496,144.98151,Entire rental unit,Entire home/apt,1,75,4.78,Melbourne,141,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,26,45,2,4.75,4.94,4.88,4.9,4.71,TRUE
2128253,-37.86263,144.97457,Entire rental unit,Entire home/apt,1,0,4.97,St Kilda,125,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,0,2,5,4.93,4.97,4.83,4.93,TRUE
1866009,-37.80476,144.96868,Other,Private room,1,0,4.54,Carlton,80,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,0,1,4.54,4.77,4.85,4.77,4.77,TRUE
2129665,-37.86839,145.16332,Private room in home,Private room,,36,4.83,Glen Waverley,80,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,11,36,2,4.61,5,4.94,4.88,4.76,FALSE
1881121,-37.80724,145.17391,Private room in home,Private room,,79,4.81,Nunawading,58,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,19,49,2,4.79,4.81,4.78,4.64,4.75,TRUE
2132281,-37.8697,144.9847,Entire rental unit,Entire home/apt,1,0,4.87,St Kilda,120,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,5,4.86,4.93,4.93,4.79,TRUE
